timestamp,temperature,humidity,pressure,wind_speed
2020-01-01 00:00:00,0.1995926680244399,0.8333333333333333,0.5875912408759163,0.1120826709062003
2020-01-01 01:00:00,0.1608961303462321,0.9047619047619048,0.5967153284671554,0.1200317965023847
2020-01-01 02:00:00,0.2382892057026476,0.6785714285714285,0.600364963503651,0.1581875993640699
2020-01-01 03:00:00,0.2545824847250509,0.5238095238095237,0.6131386861313892,0.3243243243243243
2020-01-01 04:00:00,0.2484725050916497,0.5119047619047619,0.6295620437956231,0.3736089030206677
2020-01-01 05:00:00,0.2321792260692464,0.5595238095238095,0.6368613138686143,0.3068362480127186
2020-01-01 06:00:00,0.2118126272912423,0.6428571428571428,0.6441605839416056,0.2472178060413354
2020-01-01 07:00:00,0.1934826883910387,0.7857142857142857,0.660583941605843,0.2551669316375198
2020-01-01 08:00:00,0.2057026476578411,0.7619047619047619,0.6751824817518255,0.2472178060413354
2020-01-01 09:00:00,0.2342158859470468,0.6666666666666666,0.6843065693430681,0.2543720190779014
2020-01-01 10:00:00,0.2790224032586558,0.5357142857142857,0.6897810218978115,0.2551669316375198
2020-01-01 11:00:00,0.3238289205702648,0.4523809523809523,0.6989051094890506,0.2702702702702703
2020-01-01 12:00:00,0.3441955193482688,0.4166666666666666,0.6879562043795637,0.314785373608903
2020-01-01 13:00:00,0.3604887983706721,0.3809523809523809,0.6879562043795637,0.2813990461049284
2020-01-01 14:00:00,0.3747454175152749,0.3452380952380952,0.6897810218978115,0.3386327503974563
2020-01-01 15:00:00,0.3706720977596741,0.3333333333333332,0.6934306569343072,0.3227344992050874
2020-01-01 16:00:00,0.3360488798370672,0.4166666666666666,0.7043795620437976,0.2472178060413354
2020-01-01 17:00:00,0.2708757637474542,0.5595238095238095,0.7116788321167888,0.1701112877583466
2020-01-01 18:00:00,0.2525458248472505,0.5476190476190476,0.7262773722627749,0.1963434022257552
2020-01-01 19:00:00,0.2077393075356415,0.6309523809523809,0.735401459854014,0.2488076311605723
2020-01-01 20:00:00,0.1832993890020366,0.7023809523809523,0.7427007299270088,0.2162162162162162
2020-01-01 21:00:00,0.1873727087576374,0.738095238095238,0.7481751824817522,0.1740858505564388
2020-01-01 22:00:00,0.1792260692464358,0.7619047619047619,0.7536496350364956,0.1629570747217806
2020-01-01 23:00:00,0.1608961303462321,0.8095238095238095,0.7572992700729948,0.1717011128775834
2020-01-02 00:00:00,0.1466395112016293,0.8452380952380951,0.7664233576642339,0.1915739268680445
2020-01-02 01:00:00,0.1466395112016293,0.857142857142857,0.7682481751824852,0.1621621621621621
2020-01-02 02:00:00,0.1486761710794297,0.857142857142857,0.7718978102189773,0.143879173290938
2020-01-02 03:00:00,0.1405295315682281,0.857142857142857,0.7755474452554765,0.1430842607313195
2020-01-02 04:00:00,0.1446028513238289,0.857142857142857,0.7773722627737243,0.143879173290938
2020-01-02 05:00:00,0.1486761710794297,0.857142857142857,0.7791970802919721,0.1184419713831478
2020-01-02 06:00:00,0.1527494908350305,0.8452380952380951,0.7828467153284677,0.1589825119236884
2020-01-02 07:00:00,0.1466395112016293,0.8690476190476191,0.7846715328467155,0.0890302066772655
2020-01-02 08:00:00,0.1527494908350305,0.8690476190476191,0.7901459854014625,0.1677265500794912
2020-01-02 09:00:00,0.1975560081466395,0.7023809523809523,0.795620437956206,0.2146263910969793
2020-01-02 10:00:00,0.2484725050916497,0.5595238095238095,0.7974452554744538,0.2138314785373609
2020-01-02 11:00:00,0.2810590631364562,0.4761904761904761,0.7974452554744538,0.2535771065182829
2020-01-02 12:00:00,0.2993890020366598,0.4285714285714286,0.7846715328467155,0.2766295707472178
2020-01-02 13:00:00,0.3136456211812627,0.3928571428571428,0.764598540145986,0.2957074721780604
2020-01-02 14:00:00,0.3116089613034623,0.4285714285714286,0.7572992700729948,0.2678855325914149
2020-01-02 15:00:00,0.3177189409368635,0.4047619047619047,0.7481751824817522,0.2559618441971383
2020-01-02 16:00:00,0.2688391038696537,0.5476190476190476,0.7427007299270088,0.156597774244833
2020-01-02 17:00:00,0.2057026476578411,0.7619047619047619,0.7427007299270088,0.1852146263910969
2020-01-02 18:00:00,0.1934826883910387,0.8095238095238095,0.7445255474452566,0.1812400635930047
2020-01-02 19:00:00,0.1914460285132383,0.8333333333333333,0.7427007299270088,0.2034976152623211
2020-01-02 20:00:00,0.1873727087576374,0.8452380952380951,0.7408759124087609,0.190779014308426
2020-01-02 21:00:00,0.1771894093686354,0.857142857142857,0.7390510948905131,0.1860095389507154
2020-01-02 22:00:00,0.1731160896130346,0.8690476190476191,0.7335766423357697,0.2011128775834658
2020-01-02 23:00:00,0.1690427698574338,0.8809523809523809,0.7299270072992705,0.2138314785373609
2020-01-03 00:00:00,0.1690427698574338,0.8809523809523809,0.7262773722627749,0.2186009538950715
2020-01-03 01:00:00,0.164969450101833,0.8809523809523809,0.7171532846715323,0.2011128775834658
2020-01-03 02:00:00,0.1731160896130346,0.8452380952380951,0.709854014598541,0.1852146263910969
2020-01-03 03:00:00,0.1608961303462321,0.8690476190476191,0.7062043795620454,0.178060413354531
2020-01-03 04:00:00,0.1608961303462321,0.857142857142857,0.6989051094890506,0.2066772655007949
2020-01-03 05:00:00,0.1588594704684318,0.857142857142857,0.6916058394160594,0.2170111287758346
2020-01-03 06:00:00,0.1608961303462321,0.8333333333333333,0.6843065693430681,0.2241653418124006
2020-01-03 07:00:00,0.1710794297352342,0.7738095238095237,0.6806569343065689,0.2623211446740858
2020-01-03 08:00:00,0.1771894093686354,0.738095238095238,0.6824817518248203,0.2639109697933227
2020-01-03 09:00:00,0.2057026476578411,0.6547619047619048,0.6861313868613159,0.3068362480127186
2020-01-03 10:00:00,0.2505091649694501,0.5595238095238095,0.6843065693430681,0.2853736089030206
2020-01-03 11:00:00,0.3034623217922607,0.4166666666666666,0.6788321167883247,0.2813990461049284
2020-01-03 12:00:00,0.3482688391038696,0.3095238095238095,0.6587591240875916,0.3068362480127186
