timestamp,temperature,humidity,pressure,wind_speed,precipitation,day_sin,day_cos,year_sin,year_cos,is_simulated
2022-06-17 18:00:00,40.3548215301432,26.03174353087392,1012.6695942380492,4.084009967888384,0.0,-1.0,-1.1530227706204094e-11,0.24654900673026622,-0.9691303252299555,1
2022-06-26 19:00:00,43.06989815907319,26.407591951384603,1015.714812533422,2.6890482912911615,0.0,-0.9659258262909383,0.2588190450955419,0.09343943365712402,-0.9956249656561631,1
2022-07-04 07:00:00,42.86737983258924,28.890054690300268,1013.8138604767288,6.904960372080543,0.0,0.96592582629201,-0.25881904509154224,-0.03543746726620345,-0.9993718956993721,1
2022-06-24 18:00:00,42.59620869566042,30.450727359388523,1011.973299702199,2.4535136296913462,0.0,-1.0,-1.054428780901636e-11,0.12834329325820712,-0.9917298014457556,1
2022-06-10 02:00:00,43.310541050142184,34.12398419104074,1003.5345225552309,5.137077868808943,0.0,0.49999999999928124,0.8660254037848536,0.37185421479771336,-0.9282911412575131,1
2022-07-24 09:00:00,41.95632696759716,20.590218761243126,1007.0197784203123,1.7287251278787796,0.0,0.7071067811927066,-0.7071067811803884,-0.37178767556929015,-0.9283177927276759,1
2022-07-10 22:00:00,42.37400850742367,36.09776626316633,1004.0273541556778,8.451495134615053,0.0,-0.5000000000056594,0.8660254037811712,-0.1488579816960673,-0.988858585079471,1
2022-08-24 23:00:00,40.44387036473713,31.580867942781587,1017.0756393796576,6.317385860944799,0.0,-0.2588190451098168,0.9659258262871133,-0.7981721975375994,-0.6024293677087792,1
2022-07-21 01:00:00,41.9166449414353,20.72942245074431,1013.8741592237049,7.569676071424148,0.0,0.2588190450943231,0.9659258262912649,-0.31797361313848493,-0.9480995629930736,1
2022-07-10 22:00:00,43.94401433462584,26.174646575784294,1008.957002251424,8.730044770293274,0.0,-0.5000000000056594,0.8660254037811712,-0.1488579816960673,-0.988858585079471,1
2022-08-17 22:00:00,40.35711213378144,38.18894268136634,1008.818542051096,1.9276782519844082,0.0,-0.5000000000028245,0.8660254037828079,-0.7195254983685918,-0.6944660230691129,1
2022-06-27 02:00:00,41.13034870005961,31.087716944486072,1010.1506685680306,6.645276057749003,0.0,0.4999999999995545,0.8660254037846958,0.0884427534325028,-0.9960812614266356,1
2022-07-16 05:00:00,43.38823303396231,39.81089958577665,1011.0807337757524,7.015066408904334,0.0,0.9659258262871439,0.2588190451097027,-0.23813450717379928,-0.9712321846464376,1
2022-07-29 16:00:00,41.52542572403537,37.075439133803975,1011.7665337463059,7.478030625724346,0.0,-0.8660254037796332,-0.5000000000083231,-0.45463765954298935,-0.8906764836489582,1
2022-07-13 06:00:00,42.69555133658043,21.05370814106554,1024.362762424304,4.783044887427948,0.0,1.0,1.1056857058241677e-11,-0.18842001837645903,-0.9820885381038793,1
2022-08-09 07:00:00,43.95009898384699,28.80325854124836,1012.1409782947792,0.3136255433062385,0.0,0.9659258262896215,-0.258819045100456,-0.6089568879851202,-0.793203321081977,1
2022-08-24 01:00:00,41.49592426704393,34.132963066371296,996.6451876294786,6.799215576681635,0.0,0.2588190450949327,0.9659258262911015,-0.7885735167334351,-0.61494049200444,1
2022-07-19 10:00:00,43.41228615170645,22.89668001535795,1006.3551293319534,1.6887944949844713,0.0,0.5000000000055227,-0.8660254037812501,-0.29134917067110566,-0.9566167784171773,1
2022-08-22 00:00:00,43.09239750393063,33.93830099820566,1015.4516099880419,3.629292284540808,0.0,-1.1174950767498315e-11,1.0,-0.7664934763716363,-0.6422520927795593,1
2022-07-13 17:00:00,40.260706279019274,33.134281688379055,1004.5474054524001,3.1276619140443342,0.0,-0.9659258262862457,-0.25881904511305487,-0.19615746275985524,-0.9805724092608439,1
2022-08-02 15:00:00,40.203789677987444,30.829759420521363,1007.6803705772653,9.628640037345363,0.0,-0.707106781185352,-0.707106781187743,-0.5141871812921615,-0.8576779947012876,1
2022-06-02 00:00:00,40.00985936870756,31.45958086171128,1001.616136914719,2.969549539741566,0.0,-1.0110613667784779e-11,1.0,0.49693346835254787,-0.8677886424879663,1
2022-06-07 23:00:00,43.225247625743236,25.999782597495383,1010.9116209874676,9.270753119306692,0.0,-0.25881904511038856,0.9659258262869601,0.40553274362563596,-0.9140805182517917,1
2022-07-28 22:00:00,43.815311051632065,36.99453121609868,1004.735707022684,5.655701586542143,0.0,-0.5000000000016634,0.8660254037834783,-0.4431085567963416,-0.8964679620007975,1
2022-08-30 22:00:00,40.247618117419776,31.63532047987637,997.9029398040877,4.117933903730489,0.0,-0.5000000000048395,0.8660254037816446,-0.8556238487195124,-0.5175981351419352,1
2022-07-12 06:00:00,43.85954431013406,38.277730328134965,1005.1431208712743,4.158318759824439,0.0,1.0,8.034804518636023e-13,-0.17149832205711743,-0.98518441194103,1
2022-07-01 15:00:00,43.88550303629459,34.06456813804947,1019.6707412817834,3.2328834289559047,0.0,-0.707106781180695,-0.7071067811924,0.010428994545011101,-0.9999456165576106,1
2022-06-02 22:00:00,43.53984045899206,20.925598046254187,1011.6162904904061,7.0074123846616505,0.0,-0.5000000000084942,0.8660254037795345,0.4831879076747935,-0.8755166736715271,1
2022-06-29 17:00:00,41.975642920187646,26.120549546798586,1016.6329335607435,5.126152289108088,0.0,-0.9659258262857353,-0.2588190451149595,0.043387548766050686,-0.9990583169225276,1
2022-08-18 01:00:00,40.35804586777059,32.12453503866849,1017.5748990542635,3.2571230681251686,0.0,0.2588190450981324,0.9659258262902441,-0.7210171767009463,-0.6929171890653285,1
2022-07-13 08:00:00,43.1723041526323,38.99410536571009,1012.1895553681596,2.4706961687305617,0.0,0.866025403787969,-0.4999999999938853,-0.18982771179857072,-0.9818174167498348,1
2022-08-22 17:00:00,43.43741019497366,38.15307775692568,1005.3809318405127,3.811172702621378,0.0,-0.9659258262855517,-0.2588190451156449,-0.7742624130412855,-0.6328646899231192,1
2022-07-12 19:00:00,40.06859082040779,26.386975883617616,1009.6611746356217,7.464568295428716,0.0,-0.9659258262919691,0.2588190450916946,-0.18067086054376577,-0.9835436137509994,1
2022-08-24 00:00:00,41.40663325303491,38.86589807392124,1017.7579059648353,0.3997027195134717,0.0,-2.577873523520761e-12,1.0,-0.7881325356873708,-0.6155055695856823,1
2022-08-14 05:00:00,40.96745528066002,39.46735433320153,1008.9732785353182,6.482289489103628,0.0,0.9659258262855108,0.25881904511579734,-0.6737894277968566,-0.7389234107735284,1
2022-08-17 19:00:00,41.47429016396896,29.702797668048504,1002.7535781622428,0.3196444462633896,0.0,-0.9659258262895807,0.25881904510060844,-0.7180304929567952,-0.6960116458682438,1
2022-07-05 02:00:00,42.13116943706756,20.213318325573532,1001.6070465458072,6.691377257781702,0.0,0.4999999999915287,0.8660254037893296,-0.04904407135975419,-0.9987966154650602,1
2022-06-30 18:00:00,41.91565350192864,38.18061488593818,1003.8780596885883,2.8113330611533938,0.0,-1.0,6.950286945494475e-13,0.025478856048474288,-0.9996753612520722,1
2022-07-25 11:00:00,41.05600127322799,29.789280823031092,1011.6034665545416,6.288665217340562,0.0,0.2588190451029222,-0.9659258262889607,-0.38902256033608085,-0.9212282277207752,1
2022-08-11 02:00:00,41.8754046019891,39.50957700838596,1009.5177858136218,0.2958788464119966,0.0,0.49999999999064093,0.866025403789842,-0.6331116227808173,-0.7740605099731157,1
2022-08-14 12:00:00,42.58320171767737,34.80375380198612,1003.7262977731432,4.214614707674029,0.0,7.03420236149701e-12,-1.0,-0.6774884618679629,-0.7355334010334145,1
2022-07-19 08:00:00,43.47152291472099,23.996159960449393,1013.420804794672,2.7207262719905554,0.0,0.8660254037896253,-0.49999999999101646,-0.2899774996647631,-0.9570334632018738,1
2022-08-21 12:00:00,41.8204316102601,26.95040042074229,1011.7688715982806,5.6531868050969045,0.0,6.048262464309277e-12,-1.0,-0.7609409307911421,-0.6488211616822546,1
2022-08-21 05:00:00,41.78155092301958,35.13220332431948,1014.1324182174228,9.455547178457048,0.0,0.9659258262857661,0.258819045114845,-0.7576759210718091,-0.6526309819706583,1
2022-07-18 18:00:00,41.53358373567022,23.28204358819533,1003.8391942867215,6.449131395820535,0.0,-1.0,-9.242767479853683e-12,-0.28035927445584585,-0.9598951386618185,1
2022-08-16 10:00:00,43.30800057221933,28.437192648846075,1007.5484380323658,3.4458680304739406,0.0,0.5000000000021073,-0.866025403783222,-0.7013678342063623,-0.7127995238078352,1
2022-07-13 05:00:00,41.96206324304806,25.591390189280787,1007.9939993272717,6.553624327964947,0.0,0.9659258262875726,0.25881904510810283,-0.1877160262757854,-0.9822233419539717,1
2022-08-09 22:00:00,41.05558913609865,28.3132932349728,1016.8649786138427,2.948879757777547,0.0,-0.500000000007401,0.8660254037801657,-0.6174498388040947,-0.7866102570910181,1
2022-06-21 16:00:00,42.19595279269592,33.51520712163149,1005.9050161219375,5.162733242961361,0.0,-0.8660254037779965,-0.5000000000111581,0.18074135875267813,-0.9835306610554831,1
2022-08-02 16:00:00,43.70877640237545,24.59687155615302,1015.3936283485871,1.3289423815670343,0.0,-0.8660254037809544,-0.500000000006035,-0.5148018176235942,-0.8573092140945667,1
2022-07-04 17:00:00,43.44830738166825,37.40667523092458,1011.9536341877482,1.9637975779569083,0.0,-0.9659258262875318,-0.25881904510825526,-0.04259981722523276,-0.9990922157500661,1
2022-07-07 15:00:00,41.269781415722946,21.72776632621796,1002.011178101513,2.8729850260529277,0.0,-0.7071067811783527,-0.7071067811947424,-0.0926543936203999,-0.995698329486816,1
